\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-19|2019-10-19|08:00|10:00|Sa|Einzeltermin|4.001
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-19|2019-10-20|09:00|18:00|- |Blockveranstaltung + Sa und So|4.010
\N|Reservierung Frau Koch, Offene Hochschule|20192|2019-10-19|2019-10-19|08:00|10:00|Sa|Einzeltermin|9.129
10205               |Steuerung und Kontrolle|20192|2019-10-19|2019-10-19|08:00|17:00|Sa|Einzeltermin|S112
10341               |Vertiefung Kultur- und Medienrecht 1|20192|2019-10-19|2019-10-19|08:00|15:15|Sa|Einzeltermin|S013
7520                |Investition|20192|2019-10-21|2019-10-21|15:15|16:45|Mo|Einzeltermin|4.005
1273                |Programmierung 1|20192|2019-10-21|2019-10-21|08:00|09:30|Mo|Einzeltermin|HS C
\N|Reservierung EEC|20192|2019-10-21|2019-10-21|18:30|21:30|Mo|Einzeltermin|4.016
\N|Reservierung Prof. Dr. van Bentum|20192|2019-10-21|2019-10-21|11:30|13:00|Mo|Einzeltermin|4.209
\N|Reservierung Reynaldo Valle Thiele|20192|2019-10-21|2019-10-21|13:30|18:30|Mo|Einzeltermin|4.106
\N|Tutorium Buchführung|20192|2019-10-21|\N|09:45|11:15|Mo|wöchentlich|4.009
\N|Tutorium Controlling|20192|2019-10-21|\N|13:30|15:00|Mo|wöchentlich|4.005
\N|Tutorium Quantitative Methoden|20192|2019-10-21|2019-10-21|09:45|11:15|Mo|Einzeltermin|4.104
10322               |Haushaltsrecht|20192|2019-10-22|2019-10-22|13:45|15:15|Di|Einzeltermin|D101
10322               |Haushaltsrecht|20192|2019-10-22|2019-10-22|15:30|18:45|Di|Einzeltermin|D101
7520                |Investition|20192|2019-10-22|2019-10-22|17:00|18:30|Di|Einzeltermin|4.002
\N|Kolloquium FB VW|20192|2019-10-22|2019-10-22|15:30|17:00|Di|Einzeltermin|S006
1104                |Organisation|20192|2019-10-22|2019-10-22|18:45|20:15|Di|Einzeltermin|9.129
34011               |Physik|20192|2019-10-22|\N|13:30|16:45|Di|wöchentlich|5.001
1273                |Programmierung 1|20192|2019-10-22|2019-10-22|13:30|15:00|Di|Einzeltermin|HS C
4510                |Regelungstechnik|20192|2019-10-22|2019-10-22|09:45|13:00|Di|Einzeltermin|5.305
4514                |Regelungstechnik|20192|2019-10-22|2019-10-22|09:45|13:00|Di|Einzeltermin|5.305
\N|Reservierung Be for Business|20192|2019-10-22|2019-10-22|20:30|22:00|Di|Einzeltermin|4.016
\N|Reservierung Career Service|20192|2019-10-22|2019-10-22|14:00|24:00|Di|Einzeltermin|4.110
\N|Reservierung Prof. Dr. Lammers, Frank|20192|2019-10-22|2019-10-22|13:30|15:00|Di|Einzeltermin|4.109
\N|Reservierung Sonstige|20192|2019-10-22|2019-10-22|09:00|11:00|Di|Einzeltermin|2.206
\N|Reservierung Sonstige|20192|2019-10-22|2019-10-22|11:00|14:30|Di|Einzeltermin|2.206
\N|Reservierung Sonstige|20192|2019-10-22|2019-10-22|15:00|20:15|Di|Einzeltermin|9.101
\N|Tutorium  Wirtschaftsmathematik|20192|2019-10-22|\N|15:15|16:45|Di|wöchentlich|4.015
2580                |Ausgewählte Probleme Int. Business - KURSANGEBOT I|20192|2019-10-23|2019-10-23|14:00|20:00|Mi|Einzeltermin|9.345
1010                |Einführung BWL|20192|2019-10-23|2019-10-23|14:00|18:30|Mi|Einzeltermin|\N
40413               |Einführung in die Digitaltechnik|20192|2019-10-23|2019-10-23|13:30|16:45|Mi|Einzeltermin|5.101
4310                |Einführung in Smart Automation|20192|2019-10-23|2019-10-23|14:00|17:00|Mi|Einzeltermin|\N
2808                |Energieumwandlung & -speicherung|20192|2019-10-23|2019-10-23|13:30|15:00|Mi|Einzeltermin|HS C
525                 |Forschungsprojekt|20192|2019-10-23|2019-10-23|08:00|11:15|Mi|Einzeltermin|4.109
525                 |Forschungsprojekt|20192|2019-10-23|2019-10-23|13:00|18:30|Mi|Einzeltermin|4.109
47992               |Funktionale Sicherheit|20192|2019-10-23|2019-10-23|13:30|17:30|Mi|Einzeltermin|5.305
\N|Kolloquium FB VW|20192|2019-10-23|2019-10-23|16:30|18:00|Mi|Einzeltermin|S006
931                 |Masterseminar|20192|2019-10-23|\N|14:00|17:00|Mi|wöchentlich|\N
931                 |Masterseminar|20192|2019-10-23|2019-10-23|14:00|17:00|Mi|Einzeltermin|2.106
10190               |Orientierungsseminar|20192|2019-10-23|2019-10-23|17:00|20:00|Mi|Einzeltermin|2.406
41601               |Physik 1|20192|2019-10-23|\N|08:00|11:15|Mi|wöchentlich|5.001
1282                |Präsentationsworkshop|20192|2019-10-23|2019-10-23|13:30|17:00|Mi|Einzeltermin|2.306
\N|Prof. Dr. Böttcher|20192|2019-10-23|2019-10-23|08:00|09:30|Mi|Einzeltermin|4.016
\N|Reservierung AAA|20192|2019-10-23|2019-10-23|13:30|15:30|Mi|Einzeltermin|4.001
\N|Reservierung Career Service|20192|2019-10-23|2019-10-23|08:00|20:30|Mi|Einzeltermin|4.110
\N|Reservierung Cordes|20192|2019-10-23|2019-10-23|13:30|15:15|Mi|Einzeltermin|4.016
\N|Reservierung KM|20192|2019-10-23|2019-10-23|08:00|18:00|Mi|Einzeltermin|9.341
\N|Reservierung Prof. Dr. Dehmel|20192|2019-10-23|2019-10-23|13:00|14:30|Mi|Einzeltermin|2.406
\N|Reservierung Prof. Dr. Kramer|20192|2019-10-23|2019-10-23|08:00|11:30|Mi|Einzeltermin|2.206
\N|Reservierung Prof. Dr. Müller|20192|2019-10-23|2019-10-23|08:00|11:30|Mi|Einzeltermin|1.003
\N|Reservierung Prof. Dr. Müller|20192|2019-10-23|2019-10-23|08:00|11:30|Mi|Einzeltermin|1.002
\N|Reservierung Prof. Dr. Müller|20192|2019-10-23|2019-10-23|08:00|11:30|Mi|Einzeltermin|1.003
\N|Reservierung Prof. Dr. Müller|20192|2019-10-23|2019-10-23|08:00|11:30|Mi|Einzeltermin|1.002
\N|Reservierung Sonstige|20192|2019-10-23|2019-10-23|09:00|18:00|Mi|Einzeltermin|9.129
\N|Reservierung Sonstige|20192|2019-10-23|\N|08:00|09:30|Mi|wöchentlich|5.101
\N|Reservierung Sonstige|20192|2019-10-23|2019-10-23|09:00|18:00|Mi|Einzeltermin|9.101
6595                |Social Responsibility in Tourism (ITM)|20192|2019-10-23|2019-10-23|13:30|15:00|Mi|Einzeltermin|4.112
55891               |Textkompetenz|20192|2019-10-23|2019-10-23|09:45|11:15|Mi|Einzeltermin|9.211
\N|Tutorium Buchführung|20192|2019-10-23|\N|15:15|16:45|Mi|wöchentlich|4.015
\N|Tutorium Buchführung|20192|2019-10-23|\N|09:45|11:30|Mi|wöchentlich|9.341
\N|Tutorium Controlling|20192|2019-10-23|\N|13:30|15:00|Mi|wöchentlich|4.011
\N|Tutorium Controlling|20192|2019-10-23|\N|15:15|18:30|Mi|wöchentlich|4.102
\N|Tutorium Datenauswertung mit SPSS|20192|2019-10-23|2019-10-23|13:30|16:45|Mi|Einzeltermin|4.108
\N|Tutorium KLR|20192|2019-10-23|\N|17:00|18:30|Mi|wöchentlich|4.003
\N|Tutorium VWL 1+2|20192|2019-10-23|2019-10-23|15:15|16:45|Mi|Einzeltermin|4.014
1103                |Unternehmensführung|20192|2019-10-23|2019-10-23|14:00|15:30|Mi|Einzeltermin|4.002
52034               |Verwaltungsrecht|20192|2019-10-23|2019-10-23|13:30|17:45|Mi|Einzeltermin|5.302
5371                |Wissenschaftliche Kompetenz|20192|2019-10-23|2019-10-23|09:45|13:00|Mi|Einzeltermin|5.305
10273               |Wissenschaftliches Arbeiten: Verwaltung und IT|20192|2019-10-23|2019-10-23|09:45|13:15|Mi|Einzeltermin|N110
10273               |Wissenschaftliches Arbeiten: Verwaltung und IT|20192|2019-10-23|2019-10-23|13:45|17:00|Mi|Einzeltermin|N110
5631                |Datenanalyse 1 (MAFO)|20192|2019-10-24|2019-10-24|15:15|16:45|Do|Einzeltermin|4.109
5283                |Datenschutz-, Medien-, Urheberrecht|20192|2019-10-24|2019-10-24|15:15|16:45|Do|Einzeltermin|5.302
1224                |Deutsch als Fremdsprache (Niveaustufe B2.1)|20192|2019-10-24|2019-10-24|09:45|11:15|Do|Einzeltermin|9.345
40431               |Digital- und Steuerungstechnik|20192|2019-10-24|2019-10-24|08:00|11:15|Do|Einzeltermin|5.101
1010                |Einführung BWL|20192|2019-10-24|2019-10-24|14:00|18:30|Do|Einzeltermin|\N
1135                |Einführung in die Informatik|20192|2019-10-24|2019-10-24|17:00|18:30|Do|Einzeltermin|9.129
41243               |Einf. Verfahrens- u. Fertigungstechnik|20192|2019-10-24|2019-10-24|13:30|16:45|Do|Einzeltermin|9.102
525                 |Forschungsprojekt|20192|2019-10-24|2019-10-24|08:00|15:15|Do|Einzeltermin|4.109
84021               |Fototechnik|20192|2019-10-24|2019-10-24|13:30|18:30|Do|Einzeltermin|9.326
84021               |Fototechnik|20192|2019-10-24|2019-10-24|08:00|13:00|Do|Einzeltermin|9.326
\N|Französisch Stufe 3 ( B0 ) fakultativ|20192|2019-10-24|2019-10-24|08:00|09:45|Do|Einzeltermin|9.342
47992               |Funktionale Sicherheit|20192|2019-10-24|2019-10-24|09:45|13:00|Do|Einzeltermin|5.305
\N|Geodatenmanagement|20192|2019-10-24|2019-10-24|11:30|15:00|Do|Einzeltermin|9.301
\N|Gremientreffen|20192|2019-10-24|2019-10-24|14:00|18:00|Do|Einzeltermin|2.306
10425               |Interdisziplinäres Seminar 1|20192|2019-10-24|2019-10-24|13:30|17:00|Do|Einzeltermin|2.406
\N|Musikfreunde|20192|2019-10-24|2019-10-24|20:00|23:00|Do|Einzeltermin|4.007
2151                |Professionelles Englisch 2|20192|2019-10-24|2019-10-24|13:30|16:45|Do|Einzeltermin|9.345
\N|Reservierung EEC|20192|2019-10-24|2019-10-24|18:30|21:30|Do|Einzeltermin|4.016
\N|Reservierung IAESTE|20192|2019-10-24|2019-10-24|17:30|20:00|Do|Einzeltermin|4.004
\N|Reservierung Kulp|20192|2019-10-24|2019-10-24|14:00|15:00|Do|Einzeltermin|4.110
\N|Reservierung Prof. Dr. Günther|20192|2019-10-24|2019-10-24|17:00|20:15|Do|Einzeltermin|HS C
\N|Reservierung Prof. Dr. Günther|20192|2019-10-24|2019-10-24|15:30|20:15|Do|Einzeltermin|3.101
\N|Tutorium Buchführung|20192|2019-10-24|\N|13:30|15:00|Do|wöchentlich|4.007
84427               |BFO Ausgewähltes Thema der Gestaltung|20192|2019-10-25|2019-10-25|13:30|19:15|Fr|Einzeltermin|9.326
1422                |Contemporary Topics of HR|20192|2019-10-25|2019-10-25|14:00|20:00|Fr|Einzeltermin|4.113
1010                |Einführung BWL|20192|2019-10-25|2019-10-25|11:30|18:30|Fr|Einzeltermin|\N
41241               |Einführung Fertigungs- /Verfahrenstechnik/Qualitätsmanagement|20192|2019-10-25|2019-10-25|14:30|18:30|Fr|Einzeltermin|3.101
4310                |Einführung in Smart Automation|20192|2019-10-25|2019-10-25|14:30|18:30|Fr|Einzeltermin|3.101
41240               |Einf. Verfahrens- u. Fertigungstechnik|20192|2019-10-25|2019-10-25|14:30|18:30|Fr|Einzeltermin|3.101
\N|e Sports|20192|2019-10-25|2019-10-25|18:00|22:00|Fr|Einzeltermin|\N
7521                |Finanzierung|20192|2019-10-25|2019-10-25|08:00|09:30|Fr|Einzeltermin|4.005
4974                |Graphentheorie|20192|2019-10-25|2019-10-25|09:45|13:00|Fr|Einzeltermin|5.101
\N|Gremientreffen|20192|2019-10-25|2019-10-25|14:00|18:00|Fr|Einzeltermin|2.306
586_V               |H1-Entscheidungsmodelle|20192|2019-10-25|2019-10-25|09:45|13:00|Fr|Einzeltermin|2.306
520_V               |H1-Veränderungsmanagement|20192|2019-10-25|2019-10-25|14:00|20:00|Fr|Einzeltermin|4.112
7504                |Instrumente der Personalführung|20192|2019-10-25|2019-10-25|15:00|20:00|Fr|Einzeltermin|4.016
142                 |Konfliktmanagement|20192|2019-10-25|2019-10-25|14:00|20:00|Fr|Einzeltermin|4.104
84026               |Medieninformatik und Gesellschaft|20192|2019-10-25|2019-10-25|13:30|20:15|Fr|Einzeltermin|9.129
6663                |Naturräume und Landschaften|20192|2019-10-25|2019-10-25|14:00|20:00|Fr|Einzeltermin|4.002
12706               |Präsentations- und Kooperationsmethoden|20192|2019-10-25|2019-10-25|08:00|20:15|Fr|Einzeltermin|9.345
\N|Reservierung AAA|20192|2019-10-25|2019-10-25|09:45|10:30|Fr|Einzeltermin|4.010
\N|Reservierung Berufsbegl. Bachelor W-Ing.|20192|2019-10-25|2019-10-26|09:00|18:00|- |Blockveranstaltung + Sa und So|9.101
\N|Reservierung Berufsbegl. Bachelor W-Ing.|20192|2019-10-25|2019-10-26|09:00|18:00|- |Blockveranstaltung + Sa und So|9.104
\N|Reservierung Berufsbegl. Bachelor W-Ing.|20192|2019-10-25|2019-10-25|10:00|15:30|Fr|Einzeltermin|5.305
\N|Reservierung Frau Sendzik|20192|2019-10-25|2019-10-25|08:00|16:00|Fr|Einzeltermin|9.342
\N|Reservierung Frau Sendzik|20192|2019-10-25|2019-10-25|08:00|16:00|Fr|Einzeltermin|9.343
\N|Reservierung Frau Sendzik|20192|2019-10-25|2019-10-25|08:00|16:00|Fr|Einzeltermin|9.341
\N|Reservierung Herr Richter|20192|2019-10-25|2019-10-25|08:00|24:00|Fr|Einzeltermin|2.106
\N|Reservierung Prof. Dr. Stolzenburg|20192|2019-10-25|2019-10-25|08:30|09:45|Fr|Einzeltermin|2.206
\N|Reservierung Sonstige|20192|2019-10-25|2019-10-25|19:00|24:00|Fr|Einzeltermin|3.101
10453               |Staats- und Verwaltungsrecht, Rechtsprobleme des NPM|20192|2019-10-25|2019-10-25|13:45|17:00|Fr|Einzeltermin|S112
4606                |Veränderungsmanagement (CONS)|20192|2019-10-25|2019-10-25|14:00|20:00|Fr|Einzeltermin|4.112
10343               |Vertiefung Bau- und Umweltverwaltung 1|20192|2019-10-25|2019-10-25|13:15|17:00|Fr|Einzeltermin|S005
10470               |Verwaltungsmarketing|20192|2019-10-25|2019-10-25|09:45|17:00|Fr|Einzeltermin|S113
10456               |Wandel der politischen Kultur und der staatlichen Handlungsreformen, Governance- und Diskursethik|20192|2019-10-25|2019-10-25|09:45|13:15|Fr|Einzeltermin|S112
10200               |Wissenschaftliche Forschungs- und Methodenkompetenz|20192|2019-10-25|2019-10-25|13:45|17:00|Fr|Einzeltermin|S013
10324               |Allgemeines Sozialrecht|20192|2019-10-26|2019-10-26|15:30|18:45|Sa|Einzeltermin|D101
10324               |Allgemeines Sozialrecht|20192|2019-10-26|2019-10-26|11:45|15:15|Sa|Einzeltermin|D101
84427               |BFO Ausgewähltes Thema der Gestaltung|20192|2019-10-26|2019-10-26|10:00|16:00|Sa|Einzeltermin|9.326
1422                |Contemporary Topics of HR|20192|2019-10-26|2019-10-26|09:00|16:00|Sa|Einzeltermin|4.113
520_V               |H1-Veränderungsmanagement|20192|2019-10-26|2019-10-26|09:00|16:00|Sa|Einzeltermin|4.112
7504                |Instrumente der Personalführung|20192|2019-10-26|2019-10-26|09:00|17:00|Sa|Einzeltermin|4.016
8935                |Internet-Technologien|20192|2019-10-26|2019-10-26|08:00|13:00|Sa|Einzeltermin|5.206
142                 |Konfliktmanagement|20192|2019-10-26|2019-10-26|09:00|16:00|Sa|Einzeltermin|4.104
84026               |Medieninformatik und Gesellschaft|20192|2019-10-26|2019-10-26|08:00|16:45|Sa|Einzeltermin|9.129
6663                |Naturräume und Landschaften|20192|2019-10-26|2019-10-26|09:00|16:00|Sa|Einzeltermin|4.003
43911               |Rechnerkommunikation und Middleware|20192|2019-10-26|2019-10-26|13:30|16:45|Sa|Einzeltermin|9.428
\N|Reservierung Berufsbegl. Bachelor W-Ing.|20192|2019-10-26|2019-10-26|10:00|17:00|Sa|Einzeltermin|5.203
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-26|2019-10-26|09:00|18:00|Sa|Einzeltermin|4.004
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-26|2019-10-26|09:00|18:00|Sa|Einzeltermin|4.005
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-26|2019-10-26|09:00|18:00|Sa|Einzeltermin|4.007
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-26|2019-10-26|09:00|18:00|Sa|Einzeltermin|4.006
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-26|2019-10-27|09:00|18:00|- |Blockveranstaltung + Sa und So|4.011
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-26|2019-10-26|08:00|10:00|Sa|Einzeltermin|4.001
\N|Reservierung berufsbegl. BWL Studiengänge|20192|2019-10-26|2019-10-26|08:00|10:00|Sa|Einzeltermin|4.002
\N|Reservierung Herr Richter|20192|2019-10-26|2019-10-26|08:00|16:00|Sa|Einzeltermin|2.106
10453               |Staats- und Verwaltungsrecht, Rechtsprobleme des NPM|20192|2019-10-26|2019-10-26|08:00|15:15|Sa|Einzeltermin|S112
4606                |Veränderungsmanagement (CONS)|20192|2019-10-26|2019-10-26|09:00|16:00|Sa|Einzeltermin|4.112
10341               |Vertiefung Kultur- und Medienrecht 1|20192|2019-10-26|2019-10-26|08:00|15:15|Sa|Einzeltermin|S013
10470               |Verwaltungsmarketing|20192|2019-10-26|2019-10-26|08:00|15:15|Sa|Einzeltermin|S113
\N|Reservierung Berufsbegl. Bachelor W-Ing.|20192|2019-10-27|2019-10-27|10:00|18:00|So|Einzeltermin|4.004
\N|Reservierung Be for Business|20192|2019-10-28|2019-10-28|20:30|22:00|Mo|Einzeltermin|4.015
\N|Reservierung Frau Israel-Schart|20192|2019-10-28|2019-10-28|11:15|13:00|Mo|Einzeltermin|4.007
\N|Reservierung Prof. Dr. Schreiber|20192|2019-10-28|2019-10-28|13:00|15:00|Mo|Einzeltermin|2.106
\N|Reservierung Rektorat|20192|2019-10-28|2019-10-28|14:00|22:00|Mo|Einzeltermin|4.016
\N|Tutorium KLR|20192|2019-10-28|2019-10-28|18:45|20:15|Mo|Einzeltermin|4.002
\N|Tutorium Quantitative Methoden|20192|2019-10-28|2019-10-28|09:45|11:15|Mo|Einzeltermin|4.104
\N|Tutorium Quantitative Methoden|20192|2019-10-28|2019-10-28|13:30|15:00|Mo|Einzeltermin|4.010
\N|act|20192|2019-10-29|2019-10-29|17:00|19:00|Di|Einzeltermin|4.201
\N|e Sports|20192|2019-10-29|2019-10-29|18:00|24:00|Di|Einzeltermin|4.010
\N|Französisch Stufe 3 ( B0 ) fakultativ|20192|2019-10-29|2019-10-29|13:30|15:00|Di|Einzeltermin|9.211
10503_V             |H1-ERP-Systeme: Grundlagen|20192|2019-10-29|2019-10-29|09:45|15:15|Di|Einzeltermin|S202
10503_V             |H1-ERP-Systeme: Grundlagen|20192|2019-10-29|2019-10-29|09:45|15:15|Di|Einzeltermin|S202
10322               |Haushaltsrecht|20192|2019-10-29|2019-10-29|15:30|18:45|Di|Einzeltermin|D101
10322               |Haushaltsrecht|20192|2019-10-29|2019-10-29|13:45|15:15|Di|Einzeltermin|D101
\N|Kolloquium FB VW|20192|2019-10-29|2019-10-29|17:00|18:30|Di|Einzeltermin|S006
1104                |Organisation|20192|2019-10-29|2019-10-29|15:15|16:45|Di|Einzeltermin|4.002
12731               |Programmierung 1|20192|2019-10-29|2019-10-29|13:30|16:45|Di|Einzeltermin|9.301
4510                |Regelungstechnik|20192|2019-10-29|2019-10-29|09:45|13:00|Di|Einzeltermin|5.305
4514                |Regelungstechnik|20192|2019-10-29|2019-10-29|09:45|13:00|Di|Einzeltermin|5.305
\N|Reservierung Kulp|20192|2019-10-29|2019-10-29|15:00|17:30|Di|Einzeltermin|4.001
\N|Reservierung Prof. Dr. Eberlein|20192|2019-10-29|2019-10-29|17:45|20:00|Di|Einzeltermin|4.016
\N|Reservierung Prof. Dr. Groß|20192|2019-10-29|2019-10-29|07:45|09:00|Di|Einzeltermin|2.106
\N|Reservierung Prof. Dr. Klauk|20192|2019-10-29|2019-10-29|18:00|20:30|Di|Einzeltermin|2.306
\N|Reservierung Prof. Dr. Klauk|20192|2019-10-29|2019-10-29|18:00|20:30|Di|Einzeltermin|4.113
\N|Reservierung  Rock your Life|20192|2019-10-29|2019-10-29|17:00|19:00|Di|Einzeltermin|4.005
\N|Reservierung Sonstige|20192|2019-10-29|2019-10-29|08:00|16:30|Di|Einzeltermin|2.206
5605                |Theoretische Grundlagen 1 (Personalauswahl)|20192|2019-10-29|2019-10-29|16:45|20:00|Di|Einzeltermin|4.109
10057               |Bachelor-Seminar|20192|2019-10-30|2019-10-30|08:00|11:15|Mi|Einzeltermin|S105
2582                |Business Simulation (Cons)|20192|2019-10-30|2019-10-30|14:00|24:00|Mi|Einzeltermin|4.112
4310                |Einführung in Smart Automation|20192|2019-10-30|2019-10-30|13:30|16:45|Mi|Einzeltermin|5.101
\N|Fachbereichsrat|20192|2019-10-30|2019-10-30|13:30|17:00|Mi|Einzeltermin|4.110
2582_V              |H1-Business Simulation|20192|2019-10-30|2019-10-30|14:00|23:59|Mi|Einzeltermin|4.112
10423               |Intercultural Awareness|20192|2019-10-30|2019-10-30|09:45|13:15|Mi|Einzeltermin|S205
1282                |Präsentationsworkshop|20192|2019-10-30|2019-10-30|13:30|17:00|Mi|Einzeltermin|2.306
6511                |Projektmanagement|20192|2019-10-30|2019-10-30|09:45|11:15|Mi|Einzeltermin|4.015
\N|Reservierung Prof. Dr. Eberlein|20192|2019-10-30|2019-10-30|11:15|13:00|Mi|Einzeltermin|4.113
\N|Reservierung Prof. Dr. Heilmann|20192|2019-10-30|2019-10-30|14:00|18:00|Mi|Einzeltermin|2.206
\N|Reservierung Prof. Dr. Müller|20192|2019-10-30|2019-10-30|08:00|11:30|Mi|Einzeltermin|1.003
\N|Reservierung Prof. Dr. Müller|20192|2019-10-30|2019-10-30|08:00|11:30|Mi|Einzeltermin|1.002
\N|Reservierung Prof. Dr. Wiechers|20192|2019-10-30|2019-10-30|13:00|15:00|Mi|Einzeltermin|4.004
\N|Reservierung Prof. Dr. Zimmermann|20192|2019-10-30|\N|08:00|09:30|Mi|wöchentlich|2.206
\N|Reservierung Sonstige|20192|2019-10-30|2019-10-30|18:00|21:30|Mi|Einzeltermin|9.101
\N|Reservierung Sonstige|20192|2019-10-30|2019-10-30|09:30|13:00|Mi|Einzeltermin|2.206
\N|Reservierung Starker|20192|2019-10-30|2019-10-30|14:30|16:00|Mi|Einzeltermin|4.001
\N|Reservierung Starker|20192|2019-10-30|2019-10-30|13:00|16:00|Mi|Einzeltermin|4.014
\N|Reservierung Starker|20192|2019-10-30|2019-10-30|14:30|16:00|Mi|Einzeltermin|4.005
\N|Reservierung Starker|20192|2019-10-30|2019-10-30|14:30|16:00|Mi|Einzeltermin|4.007
\N|Reservierung Starker|20192|2019-10-30|2019-10-30|14:30|16:00|Mi|Einzeltermin|4.010
\N|Reservierung Starker|20192|2019-10-30|2019-10-30|14:30|16:00|Mi|Einzeltermin|4.016
\N|Reservierung Starker|20192|2019-10-30|2019-10-30|14:30|16:00|Mi|Einzeltermin|4.113
5605                |Theoretische Grundlagen 1 (Personalauswahl)|20192|2019-10-30|2019-10-30|08:00|11:15|Mi|Einzeltermin|4.103
5605                |Theoretische Grundlagen 1 (Personalauswahl)|20192|2019-10-30|2019-10-30|08:00|11:15|Mi|Einzeltermin|4.109
\N|Tutorium Buchführung|20192|2019-10-30|2019-10-30|13:30|15:00|Mi|Einzeltermin|4.015
10273               |Wissenschaftliches Arbeiten: Verwaltung und IT|20192|2019-10-30|2019-10-30|09:45|13:15|Mi|Einzeltermin|N110
84284               |Ausgewählte Themen Webprogrammierung|20192|2019-11-01|2019-11-01|12:30|18:30|Fr|Einzeltermin|9.327
10270               |Beschaffung und Vergaberecht|20192|2019-11-01|2019-11-01|13:45|17:00|Fr|Einzeltermin|N113
10270               |Beschaffung und Vergaberecht|20192|2019-11-01|2019-11-01|17:15|20:30|Fr|Einzeltermin|N113
45081               |Digitale Regelungssysteme|20192|2019-11-01|2019-11-01|11:30|13:00|Fr|Einzeltermin|5.302
43101               |Einführung in Smart Automation|20192|2019-11-01|2019-11-01|08:00|11:30|Fr|Einzeltermin|9.102
1264                |Fallstudie im Tourismus|20192|2019-11-01|2019-11-01|08:00|18:00|Fr|Einzeltermin|4.111
2502_V              |H1-Elective course 1 (business studies)|20192|2019-11-01|2019-12-20|08:00|09:30|Fr|wöchentlich|5.305
2502_V              |H1-Elective course 1 (business studies)|20192|2019-11-01|2019-12-20|09:45|11:15|Fr|wöchentlich|5.305
10425               |Interdisziplinäres Seminar 1|20192|2019-11-01|2019-11-01|11:30|14:30|Fr|Einzeltermin|4.201
10452               |Internationale Modelle des NPM|20192|2019-11-01|2019-11-01|09:45|17:00|Fr|Einzeltermin|S112
10471               |Qualitätsmanagement in der öffentlichen Verwaltung|20192|2019-11-01|2019-11-01|09:45|13:15|Fr|Einzeltermin|S113
4510                |Regelungstechnik|20192|2019-11-01|2019-11-01|13:30|16:45|Fr|Einzeltermin|5.305
4514                |Regelungstechnik|20192|2019-11-01|2019-11-01|13:30|16:45|Fr|Einzeltermin|5.305
\N|Reservierung Kulp|20192|2019-11-01|2019-11-01|13:00|16:45|Fr|Einzeltermin|4.106
\N|Reservierung Sonstige|20192|2019-11-01|2019-11-01|09:00|11:30|Fr|Einzeltermin|2.206
10211               |Team- und Praxisprojekt, Teil 1|20192|2019-11-01|2019-11-01|13:45|17:00|Fr|Einzeltermin|S113
\N|Tutorium Logik und Mengenlehre|20192|2019-11-01|\N|08:00|09:30|Fr|wöchentlich|HS C
\N|Tutorium Logik und Mengenlehre|20192|2019-11-01|2019-12-20|08:00|09:30|Fr|wöchentlich|HS C
10055               |Verwaltungsprozessrecht|20192|2019-11-01|2019-11-01|13:45|17:00|Fr|Einzeltermin|S005
1264                |Fallstudie im Tourismus|20192|2019-11-02|2019-11-02|08:00|18:00|Sa|Einzeltermin|4.111
10471               |Qualitätsmanagement in der öffentlichen Verwaltung|20192|2019-11-02|2019-11-02|08:00|15:15|Sa|Einzeltermin|S113
\N|Reservierung Berufsbegl. Bachelor W-Ing.|20192|2019-11-02|2019-11-03|09:00|17:00|- |Blockveranstaltung + Sa und So|5.203
10205               |Steuerung und Kontrolle|20192|2019-11-02|2019-11-02|08:00|17:00|Sa|Einzeltermin|S112
10057               |Bachelor-Seminar|20192|2019-11-04|2019-11-04|09:45|17:00|Mo|Einzeltermin|S103
\N|Gleichstellung|20192|2019-11-04|2019-11-04|08:00|11:15|Mo|Einzeltermin|4.103
10013               |Grundlagen des Rechts|20192|2019-11-04|2019-11-04|11:45|15:15|Mo|Einzeltermin|N110
10013               |Grundlagen des Rechts|20192|2019-11-04|2019-11-04|08:00|11:15|Mo|Einzeltermin|D101
10410               |Planspiel: Einführung in die BWL (ORIENT)|20192|2019-11-04|2019-12-02|11:30|13:00|Mo|wöchentlich|4.007
10410               |Planspiel: Einführung in die BWL (ORIENT)|20192|2019-11-04|2019-12-02|08:00|09:30|Mo|wöchentlich|4.007
\N|Reservierung EEC|20192|2019-11-04|2019-11-04|18:30|21:30|Mo|Einzeltermin|4.015
\N|Reservierung Prof. Dr. Leich|20192|2019-11-04|2019-11-04|18:30|20:15|Mo|Einzeltermin|2.206
\N|Reservierung Prof. Dr. Leich|20192|2019-11-04|2019-11-04|18:30|20:15|Mo|Einzeltermin|HS C
\N|Reservierung Prof. Dr. Pundt|20192|2019-11-04|2019-11-04|15:00|16:30|Mo|Einzeltermin|2.206
\N|Reservierung RCDS|20192|2019-11-04|2019-11-04|18:00|22:00|Mo|Einzeltermin|4.016
